mstar,L_x,Habing_G0,m0,r1
0.11670329670329671,0.11387849810414638,3.4005211979329126,2.3426333454364167e-05,0.42214743345799827
0.13736263736263737,1.4120541471477295,17.582160806382028,6.0832057668332284e-06,0.17372577965108515
0.3505494505494505,0.10112047099185625,3.2962904742531944,1.4847249353066134e-05,0.35351917317754106
0.14747252747252748,0.2474178549141185,8.63914999984769,9.739685114249645e-06,0.572019301721481
0.3595604395604396,0.8033495947431138,11.536833800864573,0.0001111515881888889,0.6562428267796413
0.4338461538461539,1.8046484528179891,14.467593163219675,7.497648353258928e-06,0.3945491511636519
0.19076923076923077,0.07863782930321239,2.1180210561430948,6.49280614436545e-05,0.42417822781962333
0.5523076923076923,0.14637631804052617,18.569877331586312,1.64197965924127e-05,0.6828723286023323
0.32659340659340663,0.07370210107407481,40.78836911398515,7.5613509424198135e-06,0.3365037049109809
0.20197802197802198,0.1932547010079116,2.825330466914886,9.170171106147668e-05,0.820935323573424
0.33692307692307694,0.01365627944285837,22.24985440289808,1.7658917646358537e-05,0.3275032634135939
0.6507692307692308,0.4010245972022635,2.720475110920874,9.732503372969233e-05,0.7683494331469048
0.13736263736263737,0.013823384250254861,5.960517181382034,5.104151349892489e-05,0.5794480531148927
0.13736263736263737,0.03873497723016717,3.322943470862575,9.427204930177013e-06,0.22129676896113235
0.16065934065934068,0.059281613865139964,3.7105711312425886,2.8935976490704147e-06,0.2665734973867323
0.1534065934065934,0.03433553997278115,4.3001394304485725,3.912785947133732e-06,0.26258761907725486
0.10263736263736264,0.027242318814347653,24.877179801766193,4.7231151032035344e-05,0.9107333703768429
0.9276923076923077,0.4605815179970558,15.181693025000904,1.6579255322216408e-05,0.21664627144907592
0.1,0.04098625529261159,12.831363349485446,4.6456514890056295e-05,0.4288346564504469
0.10373626373626374,0.11400339752529777,21.21902877298459,1.5654470041071298e-05,0.37885230505854883
0.2320879120879121,0.19083372651387331,7.335662751247919,6.375514141604046e-05,0.621442901416283
0.25736263736263737,0.8450860115763946,72475.34263007807,4.292674832012596e-05,0.5775359780398025
0.13956043956043956,0.10558476381918853,1.9928399058424167,5.390101434073582e-06,0.05646329638828172
0.5883516483516483,0.8700442584237662,3.1269556639236256,1.5362452950276166e-05,0.6600651162939104
0.718021978021978,1.305978596931396,2.788780006051727,8.362618068944529e-06,0.13892577517586394
0.2397802197802198,0.02857060686381253,23.144740335070907,5.885627580553837e-05,0.6497419840411848
0.11604395604395605,0.13539980846903668,16.1852842535184,5.3026841565742065e-05,0.8229286914670038
0.5092307692307693,0.6692081452860255,20.72842776696231,7.439816969313484e-05,0.6025882227928
0.15120879120879122,0.03145326467309576,47.08961537106333,6.017568071622505e-06,0.32705141142589805
0.37010989010989015,0.7717857437799366,3.0852670526539407,3.2417909603126976e-05,0.42691234778138687
0.18945054945054945,0.035353377564622035,29.511042400825833,2.7967965339547304e-05,0.3163755574170058
0.22109890109890112,0.39873647869340906,2.748318086182424,4.58586388386718e-06,0.4624301298179828
0.11582417582417583,0.0028862804123843855,5.380568002870872,6.997996953970337e-07,0.04991843583155571
0.34615384615384615,0.045183516196693314,3.3687033690445833,7.132458221756352e-06,0.1778761088052706
0.8457142857142856,4.150278164931901,28.321695541548795,0.04809546964599385,626.248480251685
